Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,47.07,0.0,1.0,106.67827887106009,1010,56.91880356767947,0.0008800894575799212,0.13907692307692307,0.06956521739130435,1.5335271576228564,1728918288.307136,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,724,159,300,474,67,675,413,296,366,471,661,57,351,396,39,623
None,47.07,0.0,1.0,106.67827887106009,1020,56.97504744472263,0.0008809591111941307,0.13907692307692307,0.06951484431571325,1.5404123272282169,1728918291.4041584,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,724,159,301,474,67,675,413,297,366,472,661,57,352,397,39,624
None,47.07,0.0,1.0,106.67827887106009,1030,57.06878723979457,0.0008824085338844796,0.14057704112952732,0.0708092485549133,1.2930527485563916,1728918294.5176194,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,725,162,301,475,67,675,413,297,367,472,661,57,352,398,41,625
None,47.07,0.0,1.0,106.67827887106009,1040,57.200022952895274,0.0008844377256509683,0.14084507042253522,0.07271418286537078,1.0748032735121806,1728918297.6268063,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,726,163,302,475,67,677,413,298,368,472,661,59,353,399,42,627
None,47.07,0.0,1.0,106.67827887106009,1050,57.3031367274744,0.0008860320906103522,0.14242053789731052,0.07332854061826025,0.8948700685540234,1728918300.8781395,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,726,165,302,476,68,677,414,299,370,473,661,60,353,399,42,628
None,47.07,0.0,1.0,106.67827887106009,1060,57.36875458402476,0.0008870466864935965,0.14233353695784973,0.07394113424264179,0.8381676493411103,1728918303.9719043,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,726,165,302,476,68,678,414,301,370,474,662,61,353,400,42,628
None,47.07,0.0,1.0,106.67827887106009,1070,57.443746420082306,0.0008882062246458757,0.14268292682926828,0.07394113424264179,0.8132815557605197,1728918307.107005,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,727,166,302,478,68,679,414,301,372,475,662,61,353,400,42,628
None,47.07,0.0,1.0,106.67827887106009,1080,57.518738256139855,0.0008893657627981549,0.1431181485992692,0.07449856733524356,0.723627319173141,1728918310.2380142,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,727,167,303,478,68,680,414,302,372,475,662,62,353,401,42,630
None,47.07,0.0,1.0,106.67827887106009,1090,57.546860194661434,0.0008898005896052596,0.1431181485992692,0.07510729613733906,0.6604254383030291,1728918313.3404243,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,727,167,304,478,68,680,414,302,372,475,663,63,353,401,42,630
None,47.07,0.0,1.0,106.67827887106009,1100,57.71559182579092,0.0008924095504478878,0.14363636363636365,0.07703281027104136,0.42362393549405886,1728918316.4441366,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,728,168,304,478,69,685,415,304,372,476,663,66,354,402,42,631
None,47.07,0.0,1.0,106.67827887106009,1110,57.85620151839883,0.0008945836844834114,0.14725407362703682,0.07894736842105263,-0.04006604306031261,1728918319.5441833,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,728,173,305,478,71,685,415,306,372,476,663,67,354,403,44,632
None,47.07,0.0,1.0,106.67827887106009,1120,57.9030714159348,0.0008953083958285859,0.14759036144578314,0.07960199004975124,-0.13179925098305864,1728918322.6441112,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,729,173,306,478,72,686,415,306,372,476,663,68,354,403,44,632
None,47.07,0.0,1.0,106.67827887106009,1130,57.978063251992346,0.000896467933980865,0.14792543595911004,0.07960199004975124,-0.15652591507772906,1728918325.7729208,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,729,174,307,479,72,688,415,307,372,478,663,68,354,403,44,632
None,47.07,0.0,1.0,106.67827887106009,1140,58.02493314952831,0.0008971926453260396,0.1482593037214886,0.07954545454545454,-0.17530947247562806,1728918328.877449,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,729,175,307,480,72,690,415,307,372,478,664,68,354,403,44,632
None,47.07,0.0,1.0,106.67827887106009,1150,58.09055100607866,0.0008982072412092839,0.1486810551558753,0.0801987224982257,-0.27328099405578554,1728918331.9815457,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,730,176,307,481,72,690,415,308,372,478,664,69,354,405,44,632
None,47.07,0.0,1.0,106.67827887106009,1160,58.1842908011506,0.000899656663899633,0.15002988643156007,0.08079376328844791,-0.43303653143271437,1728918335.0852456,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,730,178,307,481,73,692,415,308,372,481,664,69,354,405,45,633
None,47.07,0.0,1.0,106.67827887106009,1170,58.28740457572973,0.0009012510288590168,0.14985074626865671,0.08067940552016985,-0.4090399169556141,1728918338.191325,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,730,178,309,482,73,694,415,308,372,483,665,69,355,406,45,634
None,47.07,0.0,1.0,106.67827887106009,1180,58.381144370801664,0.0009027004515493658,0.1512805241215009,0.0812720848056537,-0.5745065836760916,1728918341.2920983,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,730,181,310,482,73,695,415,308,373,484,666,70,355,407,45,634
None,47.07,0.0,1.0,106.67827887106009,1190,58.4842581453808,0.0009042948165087498,0.15101070154577884,0.08256880733944955,-0.6880762734585909,1728918344.4087503,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,730,181,311,482,73,698,415,308,373,486,666,72,356,409,45,634
None,47.07,0.0,1.0,106.67827887106009,1200,58.61549385848151,0.0009063240082752384,0.1514251781472684,0.08251057827926657,-0.7139228205853145,1728918347.5100791,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,731,181,311,484,74,698,415,311,373,491,666,72,357,409,45,635
None,47.07,0.0,1.0,106.67827887106009,1210,58.75610355108941,0.0009084981423107619,0.15234143449911083,0.08315715292459479,-0.8483186611466735,1728918350.6113472,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,732,181,311,485,76,698,415,314,374,493,666,72,359,411,46,635
None,47.07,0.0,1.0,106.67827887106009,1220,58.812347428132576,0.0009093677959249713,0.1528436018957346,0.08374384236453201,-0.9452995782288875,1728918353.7078009,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,732,181,311,485,77,698,415,315,375,494,667,73,359,411,46,635
None,47.07,0.0,1.0,106.67827887106009,1230,58.92483518221889,0.0009111071031533901,0.15384615384615385,0.08356741573033707,-1.0019673265160427,1728918356.8167794,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,732,183,311,487,77,698,416,316,375,495,667,73,359,413,46,638
None,47.07,0.0,1.0,106.67827887106009,1240,58.99045303876925,0.0009121216990366345,0.1536643026004728,0.08421052631578947,-1.055308441652215,1728918359.9425588,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,733,183,312,487,77,699,417,316,375,497,667,74,359,413,46,638
None,47.07,0.0,1.0,106.67827887106009,1250,59.05607089531961,0.0009131362949198787,0.1536643026004728,0.08543417366946779,-1.1804706635157045,1728918363.0549443,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,733,183,312,488,77,699,417,317,376,497,668,76,359,414,46,638
None,47.07,0.0,1.0,106.67827887106009,1260,59.140436710884345,0.0009144407753411928,0.15416420555227406,0.08525506638714186,-1.200378834057609,1728918366.1562257,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,733,184,312,490,77,699,418,317,377,497,669,76,360,414,46,640
None,47.07,0.0,1.0,106.67827887106009,1270,59.24355048546348,0.0009160351403005768,0.15547703180212014,0.08583391486392185,-1.3563056911285611,1728918369.2800128,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,734,187,312,490,77,700,418,318,377,498,670,77,360,416,46,640
None,47.07,0.0,1.0,106.67827887106009,1280,59.33729028053541,0.0009174845629909258,0.15610328638497653,0.08577405857740586,-1.3976883808638656,1728918372.4017184,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,735,187,314,490,79,703,418,318,377,499,671,77,360,416,46,640
None,47.07,0.0,1.0,106.67827887106009,1290,59.45915201412893,0.0009193688124883795,0.1584795321637427,0.08635097493036212,-1.6300959742370726,1728918375.5138001,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,735,191,314,490,80,704,418,321,377,500,671,78,361,416,46,641
None,47.07,0.0,1.0,106.67827887106009,1300,59.552891809200865,0.0009208182351787285,0.1588785046728972,0.08629088378566457,-1.655164995608662,1728918378.6284177,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,735,192,314,490,80,705,420,321,377,502,671,78,361,419,46,642
None,47.07,0.0,1.0,106.67827887106009,1310,59.627883645258414,0.0009219777733310077,0.1597667638483965,0.08680555555555555,-1.7729639321156228,1728918381.732322,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,735,194,314,490,80,706,420,323,377,502,672,78,361,419,47,643
None,47.07,0.0,1.0,106.67827887106009,1320,59.674753542794384,0.0009227024846761822,0.15958066394874781,0.08680555555555555,-1.7610541883186568,1728918384.8409452,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,735,194,315,491,80,708,420,323,377,503,672,78,361,419,47,643
None,47.07,0.0,1.0,106.67827887106009,1330,59.75911935835912,0.0009240069650974964,0.16055846422338568,0.08807212205270458,-1.9614666811294006,1728918387.9515176,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,735,196,315,492,80,708,420,323,378,504,672,79,362,420,48,643
None,47.07,0.0,1.0,106.67827887106009,1340,59.89035507145984,0.000926036156863985,0.16097278517660682,0.08852005532503458,-2.0405321508726897,1728918391.0628967,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,736,198,315,492,80,713,420,324,379,504,674,80,362,420,48,644
None,47.07,0.0,1.0,106.67827887106009,1350,59.965346907517386,0.0009271956950162642,0.16127167630057804,0.08908839779005524,-2.1216583144100807,1728918394.1862564,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,737,199,315,492,80,714,420,324,380,505,674,81,362,421,48,645
None,47.07,0.0,1.0,106.67827887106009,1360,60.04971272308212,0.0009285001754375783,0.16272360069244085,0.08908839779005524,-2.2280036432856094,1728918397.3087142,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,737,200,316,493,82,714,420,324,382,506,674,81,362,422,48,645
None,47.07,0.0,1.0,106.67827887106009,1370,60.143452518154064,0.0009299495981279273,0.1628308400460299,0.09028256374913853,-2.3591657442287572,1728918400.420201,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,739,201,316,493,82,716,420,324,382,507,675,82,362,423,49,645
None,47.07,0.0,1.0,106.67827887106009,1380,60.25594027224039,0.0009316889053563462,0.16351118760757316,0.09084652443220922,-2.4684677440208467,1728918403.525591,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,739,202,316,495,83,719,421,324,382,509,676,83,362,423,49,645
None,47.07,0.0,1.0,106.67827887106009,1390,60.368428026326704,0.0009334282125847649,0.1648540354894104,0.09140893470790377,-2.6245706225460763,1728918406.630859,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,739,205,316,495,83,720,423,324,383,510,676,83,363,424,50,646
None,47.07,0.0,1.0,106.67827887106009,1400,60.44341986238425,0.0009345877507370441,0.16619074814391777,0.09203296703296704,-2.784496414854277,1728918409.742092,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,739,206,316,495,85,721,425,324,383,510,676,84,363,425,50,646
None,47.07,0.0,1.0,106.67827887106009,1410,60.53715965745619,0.0009360371734273931,0.16657159155733028,0.09184372858122002,-2.796689708521634,1728918412.8635876,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,740,206,316,495,86,721,425,324,383,513,677,84,363,427,50,648
None,47.07,0.0,1.0,106.67827887106009,1420,60.61215149351374,0.0009371967115796724,0.16695156695156696,0.09184372858122002,-2.8268811362766457,1728918415.9707034,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,740,207,317,495,86,722,425,326,385,514,677,84,363,427,50,648
None,47.07,0.0,1.0,106.67827887106009,1430,60.71526526809287,0.0009387910765390563,0.16875,0.09246575342465753,-3.020109943891773,1728918419.0865903,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,741,209,317,495,88,722,426,326,385,516,677,85,363,429,50,648
None,47.07,0.0,1.0,106.67827887106009,1440,60.799631083657616,0.0009400955569603704,0.17016449234259784,0.09308692676249145,-3.1850320306214237,1728918422.1992466,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,741,211,317,496,89,722,426,327,386,517,677,86,364,429,50,648
None,47.07,0.0,1.0,106.67827887106009,1450,60.86524894020797,0.0009411101528436147,0.16997167138810199,0.0936431989063568,-3.2305691842573254,1728918425.3113992,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,742,211,318,497,89,723,426,327,386,518,677,87,364,429,50,649
None,47.07,0.0,1.0,106.67827887106009,1460,60.9589887352799,0.0009425595755339637,0.17044167610419025,0.0935792349726776,-3.2618994537530206,1728918428.4082563,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,742,212,320,498,89,723,426,330,386,520,677,87,364,429,50,650
None,47.07,0.0,1.0,106.67827887106009,1470,61.05272853035184,0.0009440089982243128,0.17155756207674944,0.0935792349726776,-3.3444920567014376,1728918431.5060177,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,744,214,320,499,90,724,428,330,386,520,677,87,364,430,50,650
None,47.07,0.0,1.0,106.67827887106009,1480,61.13709434591658,0.0009453134786456269,0.17229729729729729,0.09481582537517053,-3.523834522294502,1728918434.5939386,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,744,216,322,499,90,726,428,330,386,521,677,88,364,430,51,650
None,47.07,0.0,1.0,106.67827887106009,1490,61.174590263945355,0.0009458932477217664,0.172763083849184,0.09475119291070211,-3.5517847449921494,1728918437.6934083,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,744,217,322,499,90,726,428,330,386,522,677,88,365,430,51,651
None,47.07,0.0,1.0,106.67827887106009,1500,61.2589560795101,0.0009471977281430805,0.1731309724564362,0.09536784741144415,-3.643525527848816,1728918440.7978697,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,744,218,322,500,90,727,428,331,386,522,677,89,366,433,51,651
None,47.07,0.0,1.0,106.67827887106009,1510,61.33394791556765,0.0009483572662953598,0.17442512619181155,0.09598366235534377,-3.7984546878654686,1728918443.9310815,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,744,221,322,500,90,728,428,331,386,524,677,89,366,434,52,651
None,47.07,0.0,1.0,106.67827887106009,1520,61.418313731132386,0.0009496617467166739,0.1740346950195859,0.09659863945578231,-3.8377726246867194,1728918447.1303616,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,745,221,322,500,90,731,428,332,386,524,677,90,367,436,52,651
None,47.07,0.0,1.0,106.67827887106009,1530,61.512053526204326,0.000951111169407023,0.17456776352481873,0.09714673913043478,-3.934714808598776,1728918450.2795377,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,746,222,322,500,91,734,428,332,387,525,677,91,367,436,52,652
None,47.07,0.0,1.0,106.67827887106009,1540,61.540175464725905,0.0009515459962141276,0.17456776352481873,0.09714673913043478,-3.9365136724247125,1728918453.3848104,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,746,222,322,500,91,734,428,332,387,527,677,91,367,437,52,652
None,47.07,0.0,1.0,106.67827887106009,1550,61.615167300783455,0.0009527055343664068,0.1750278706800446,0.09714673913043478,-3.9730488594813127,1728918456.5093102,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,746,223,323,502,91,734,428,333,388,528,677,91,368,437,52,652
None,47.07,0.0,1.0,106.67827887106009,1560,61.70890709585539,0.0009541549570567558,0.1758486366165832,0.0976271186440678,-4.083246367173639,1728918459.6648858,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,746,225,323,503,91,735,428,334,389,528,678,92,368,438,52,653
None,47.07,0.0,1.0,106.67827887106009,1570,61.79327291142013,0.0009554594374780699,0.1761111111111111,0.0981719702098849,-4.160826004256224,1728918462.831219,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,746,226,323,504,91,737,428,334,389,530,679,93,368,439,52,653
None,47.07,0.0,1.0,106.67827887106009,1580,61.858890767970486,0.0009564740333613143,0.17601332593003888,0.09939148073022312,-4.278817274183165,1728918465.9590712,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,747,226,323,504,91,737,428,334,390,530,679,95,368,442,52,653
None,47.07,0.0,1.0,106.67827887106009,1590,61.962004542549614,0.0009580683983206982,0.17581808097615087,0.099932478055368,-4.325694313366547,1728918469.076077,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,749,226,323,505,91,737,428,334,391,532,679,96,368,445,52,654
None,47.07,0.0,1.0,106.67827887106009,1600,62.04637035811436,0.0009593728787420123,0.17572062084257206,0.10107816711590296,-4.437224940211336,1728918472.1895459,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,749,226,323,506,91,738,428,335,391,533,679,97,368,447,53,655
None,47.07,0.0,1.0,106.67827887106009,1610,62.130736173679104,0.0009606773591633264,0.17653569452130602,0.1016150740242261,-4.552130700699172,1728918475.3215775,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,749,228,323,506,91,739,429,335,391,533,679,97,368,450,54,656
None,47.07,0.0,1.0,106.67827887106009,1620,62.16823209170788,0.000961257128239466,0.17689331122166943,0.101546738399462,-4.572875621747791,1728918478.4322276,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,750,229,323,507,91,739,429,335,391,533,680,97,368,450,54,656
None,47.07,0.0,1.0,106.67827887106009,1630,62.327589743330165,0.0009637211468130593,0.17770419426048564,0.10328638497652583,-4.810327646167678,1728918481.5312212,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,231,325,509,91,739,429,335,392,537,681,100,368,451,54,656
None,47.07,0.0,1.0,106.67827887106009,1640,62.421329538402105,0.0009651705695034083,0.17851239669421487,0.10381781647689216,-4.924860132485489,1728918484.6424122,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,233,325,510,91,740,429,336,393,538,681,101,368,452,54,657
None,47.07,0.0,1.0,106.67827887106009,1650,62.58068719002439,0.0009676345880770017,0.18156884256719694,0.10494652406417113,-5.256135758780944,1728918487.738557,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,240,325,511,91,741,430,338,393,539,682,103,368,453,54,657
None,47.07,0.0,1.0,106.67827887106009,1660,62.63693106706756,0.000968504241691211,0.18201754385964913,0.1054739652870494,-5.342370377925059,1728918490.837721,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,241,326,511,91,741,430,338,393,541,683,104,368,453,54,657
None,47.07,0.0,1.0,106.67827887106009,1670,62.71192290312511,0.0009696637798434903,0.18201754385964913,0.1051930758988016,-5.321582993266509,1728918493.9301748,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,241,327,511,91,741,430,339,394,541,684,104,368,454,54,660
None,47.07,0.0,1.0,106.67827887106009,1680,62.77754075967546,0.0009706783757267345,0.18191780821917808,0.1051930758988016,-5.320362582154413,1728918497.0413847,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,241,327,511,91,742,431,341,394,542,684,104,368,456,54,660
None,47.07,0.0,1.0,106.67827887106009,1690,62.861906575240205,0.0009719828561480486,0.18271334792122537,0.10564784053156147,-5.425746943157591,1728918500.1345096,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,751,242,328,511,92,743,432,341,394,542,685,104,369,456,55,661
None,47.07,0.0,1.0,106.67827887106009,1700,62.91815045228336,0.0009728525097622581,0.1829601310759148,0.10624169986719788,-5.504857645376366,1728918503.2350655,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,753,243,328,512,92,743,432,341,394,542,685,105,369,457,55,661
None,47.07,0.0,1.0,106.67827887106009,1710,63.00251626784811,0.0009741569901835722,0.18276050190943807,0.10676392572944297,-5.549137095439418,1728918506.3448734,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,753,243,328,512,92,745,433,341,394,542,685,106,369,461,55,662
None,47.07,0.0,1.0,106.67827887106009,1720,63.086882083412846,0.0009754614706048863,0.183206106870229,0.10721376571806751,-5.630346890953197,1728918509.4777336,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,753,244,330,512,92,745,433,341,395,543,685,106,370,461,56,664
None,47.07,0.0,1.0,106.67827887106009,1730,63.17124789897759,0.0009767659510262004,0.1840958605664488,0.10751978891820581,-5.72789556389145,1728918512.583512,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,753,245,330,514,93,745,433,341,395,543,686,107,370,461,56,667
None,47.07,0.0,1.0,106.67827887106009,1740,63.27436167355672,0.0009783603159855844,0.18433931484502447,0.10789473684210527,-5.7899648165879345,1728918515.6920724,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,753,246,330,516,93,747,433,341,395,544,687,108,370,462,56,669
None,47.07,0.0,1.0,106.67827887106009,1750,63.39622340715024,0.0009802445654830381,0.18458197611292074,0.10958005249343832,-5.979745304665009,1728918518.817334,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,755,247,330,517,93,747,433,344,395,545,687,109,370,463,58,670
None,47.07,0.0,1.0,106.67827887106009,1760,63.48996320222217,0.0009816939881733871,0.18482384823848239,0.11067452521283562,-6.109768338102911,1728918521.9187589,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,756,248,332,517,93,748,434,344,395,546,687,110,370,463,59,671
None,47.07,0.0,1.0,106.67827887106009,1770,63.555581058772525,0.0009827085840566315,0.18550567874526772,0.11118378024852844,-6.210992621253795,1728918525.0155325,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,756,248,332,517,95,750,434,344,395,547,687,111,370,463,59,672
None,47.07,0.0,1.0,106.67827887106009,1780,63.677442792366044,0.0009845928335540852,0.1866235167206041,0.11234487263226649,-6.40922935582045,1728918528.2741082,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,756,251,332,517,95,752,434,346,395,550,687,112,371,463,60,672
None,47.07,0.0,1.0,106.67827887106009,1790,63.78055656694517,0.000986187198513469,0.18675995694294942,0.1122715404699739,-6.421870911469259,1728918531.383921,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,756,251,333,517,96,755,434,348,395,551,688,112,373,463,60,672
None,47.07,0.0,1.0,106.67827887106009,1800,63.86492238250992,0.0009874916789347832,0.18665949435180204,0.11393229166666667,-6.581120972320483,1728918534.5022717,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,756,251,333,518,96,756,434,348,395,551,689,114,374,465,61,672
None,47.07,0.0,1.0,106.67827887106009,1810,63.97741013659624,0.000989230986163202,0.18679549114331723,0.11385816525699415,-6.594929291456752,1728918537.6103668,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,757,252,334,519,96,758,435,349,397,552,689,114,374,465,61,673
None,47.07,0.0,1.0,106.67827887106009,1820,64.05240197265378,0.000990390524315481,0.18679549114331723,0.11378413524057217,-6.595639780875736,1728918540.7182121,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,757,252,335,519,96,758,437,350,397,554,689,114,374,466,61,674
None,47.07,0.0,1.0,106.67827887106009,1830,64.12739380871133,0.0009915500624677605,0.18723175965665237,0.11428571428571428,-6.6805868396169865,1728918543.8725874,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,757,252,335,519,97,758,437,352,397,556,689,114,375,466,62,675
None,47.07,0.0,1.0,106.67827887106009,1840,64.23988156279766,0.0009932893696961791,0.18780096308186195,0.11486048020765736,-6.785442669782954,1728918546.971357,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,758,254,335,519,97,760,437,352,399,558,689,115,375,468,62,675
None,47.07,0.0,1.0,106.67827887106009,1850,64.29612543984082,0.0009941590233103887,0.18856837606837606,0.11486048020765736,-6.843414409207337,1728918550.0776234,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,758,256,335,519,97,761,437,352,399,560,689,115,375,469,62,675
None,47.07,0.0,1.0,106.67827887106009,1860,64.37111727589837,0.0009953185614626678,0.18900160170848906,0.11528497409326424,-6.9209335300344295,1728918553.1786442,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,758,256,336,519,98,761,437,354,399,561,689,116,375,469,62,677
None,47.07,0.0,1.0,106.67827887106009,1870,64.42736115294153,0.0009961882150768772,0.18943436499466382,0.11521035598705502,-6.9491780595231205,1728918556.2761767,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,758,257,336,521,98,761,437,356,399,561,690,116,375,469,62,677
None,47.07,0.0,1.0,106.67827887106009,1880,64.56797084554944,0.0009983623491124007,0.19128586609989373,0.11578266494178525,-7.143450823628429,1728918559.400877,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,758,260,337,522,100,764,437,356,400,561,690,117,375,472,62,677
None,47.07,0.0,1.0,106.67827887106009,1890,64.6242147225926,0.0009992320027266102,0.19118428040361127,0.11578266494178525,-7.14284462472461,1728918562.5081584,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,759,260,337,522,100,764,437,357,401,561,690,117,375,475,62,677
None,47.07,0.0,1.0,106.67827887106009,1900,64.7741983947077,0.0010015510790311686,0.1911064055055585,0.11555842479018721,-7.132860823567344,1728918565.6116157,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,759,261,338,523,100,769,439,357,401,563,691,117,376,475,62,679
None,47.07,0.0,1.0,106.67827887106009,1910,64.84919023076525,0.0010027106171834478,0.191005291005291,0.1172680412371134,-7.296387736905371,1728918568.7731907,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,759,261,338,524,100,770,439,357,401,563,691,120,378,476,62,679
None,47.07,0.0,1.0,106.67827887106009,1920,64.9054341078084,0.001003580270797657,0.19175911251980982,0.11783644558918223,-7.407221317698443,1728918571.877167,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,759,263,338,524,100,771,439,357,402,563,691,121,378,477,62,679
None,47.07,0.0,1.0,106.67827887106009,1930,65.00854788238753,0.0010051746357570412,0.19240906694781235,0.11768488745980707,-7.448460166626537,1728918574.9880114,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,760,264,339,524,101,772,441,358,402,563,693,121,378,478,62,679
None,47.07,0.0,1.0,106.67827887106009,1940,65.11166165696666,0.001006769000716425,0.19263157894736843,0.11817597944765575,-7.521670540560666,1728918578.0987341,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,760,264,339,524,102,774,441,358,402,567,694,121,378,480,63,679
None,47.07,0.0,1.0,106.67827887106009,1950,65.18665349302421,0.0010079285388687042,0.19337887545980031,0.11930724823604875,-7.687228096025137,1728918581.2088726,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,760,265,339,524,103,775,442,358,402,567,694,122,378,482,64,679
None,47.07,0.0,1.0,106.67827887106009,1960,65.24289737006737,0.0010087981924829137,0.19507079181961196,0.11987179487179488,-7.860193001239503,1728918584.3109708,None,0,38889136,36025895,38103977,31517406,51337,156833,43803,77358,760,268,339,524,104,775,443,358,402,567,694,122,378,482,65,679
